Code géographique,Libellé géographique,Statut de la commune 2017,Département,Région
80671,Ribeaucourt,R,80,32
80672,Ribemont-sur-Ancre,R,80,32
80673,Riencourt,R,80,32
80674,Rivery,B,80,32
80675,Rogy,R,80,32
80676,Roiglise,R,80,32
80677,Roisel,R,80,32
80678,Rollot,R,80,32
80679,Ronssoy,R,80,32
80680,Rosières-en-Santerre,C,80,32
80681,Rouvrel,R,80,32
80682,Rouvroy-en-Santerre,R,80,32
80683,Rouy-le-Grand,R,80,32
80684,Rouy-le-Petit,R,80,32
80685,Roye,I,80,32
80686,Rubempré,R,80,32
80687,Rubescourt,R,80,32
80688,Rue,I,80,32
80690,Rumigny,R,80,32
80691,Saigneville,R,80,32
80692,Sailly-Flibeaucourt,R,80,32
80693,Sailly-Laurette,R,80,32
80694,Sailly-le-Sec,R,80,32
80695,Sailly-Saillisel,R,80,32
80696,Sains-en-Amiénois,R,80,32
80697,Saint-Acheul,R,80,32
80698,Saint-Aubin-Montenoy,R,80,32
80699,Saint-Aubin-Rivière,R,80,32
80700,Saint-Blimont,R,80,32
80701,Saint-Christ-Briost,R,80,32
80702,Saint-Fuscien,R,80,32
80703,Saint-Germain-sur-Bresle,R,80,32
80704,Saint-Gratien,R,80,32
80705,Saint-Léger-lès-Authie,R,80,32
80706,Saint-Léger-lès-Domart,C,80,32
80707,Saint-Léger-sur-Bresle,R,80,32
80708,Saint-Mard,R,80,32
80709,Saint-Maulvis,R,80,32
80710,Saint-Maxent,R,80,32
80711,Saint-Ouen,C,80,32
80713,Saint-Quentin-en-Tourmont,R,80,32
80714,Saint-Quentin-la-Motte-Croix-au-Bailly,R,80,32
